               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
       Kepler-543 b |    13.89961966 |                          2.5 |              581.6959809927287 |  0.034208539021151244 |  0.0011702241419616272 |  0.10045440982407965
       Kepler-544 b |    21.41616926 |                         2.12 |              830.0435229221889 |  0.015931084860866633 |   0.000253799464844134 |  0.15857993621816713
       Kepler-545 b |    13.24934059 |                         2.69 |              880.5338131172073 |   0.02304824294497977 |  0.0005312215028508098 |  0.11102181884516424
       Kepler-546 b |     4.14702026 |                          7.0 |             1349.1860723914326 |   0.05580453843798239 |   0.003114146510276254 |  0.05230374826757634
       Kepler-547 b |     6.01038429 |                          4.0 |              815.1013597315311 |   0.05023500524749881 |   0.002523555752216233 |  0.05955260224059865
       Kepler-548 b |     4.45419434 |                        11.99 |             1113.4433045280653 |   0.12213664734160637 |   0.014917360623847922 | 0.051714000985675385
       Kepler-549 b |     42.9495649 |                         2.57 |             493.93580009996015 |  0.028049373019295394 |  0.0007867673267755764 |   0.2300035037132279
       Kepler-549 c |     117.040498 |                         2.93 |             353.62642225469455 |  0.031978468072581916 |   0.001022622420269141 |  0.44873097264778744
        Kepler-55 b |     27.9481449 |                         2.43 |             425.39347135503294 |   0.03593220798731377 |  0.0012911235708435757 |   0.1615401710249315
        Kepler-55 c |     42.1516418 |                         2.21 |             370.93998560676096 |  0.032679086276528165 |  0.0010679226798687713 |  0.21244909114095373
        Kepler-55 d |       2.211099 |                         1.59 |             1003.9962497606126 |  0.023511197818859627 |  0.0005527764228775496 |                0.029
        Kepler-55 e |       4.617534 |                         1.55 |              780.3877991164053 |  0.022919721144171335 |  0.0005253136173265745 |                0.048
        Kepler-55 f |      10.198545 |                         1.59 |              600.7428078562083 |  0.023511197818859627 |  0.0005527764228775496 |                0.081
       Kepler-550 b |     8.60010411 |                         4.42 |               834.882923532696 |   0.04882176744927099 |  0.0023835649768706962 |   0.0784229675375212
       Kepler-551 b |     12.3764661 |                         2.73 |              544.6749931197588 |   0.03972751664989698 |  0.0015782755791678418 |  0.09070612316482722
       Kepler-552 b |     5.26341577 |                         3.95 |             1178.9821795586188 |  0.034820345584414145 |  0.0012124564666180296 | 0.059803312727976246
       Kepler-553 b |     4.03046804 |                         4.63 |              1066.284982407947 |   0.04993802771647684 |   0.002493806612211609 |  0.04820594996290651
       Kepler-553 c |    328.2399546 |                         11.2 |              245.9959584031364 |   0.12080041261869126 |   0.014592739688846062 |   0.9057144300619662
       Kepler-554 b |     1.90220856 |                         4.29 |             1471.1293513549954 |  0.042750262481954356 |  0.0018275849422759941 | 0.029326987406100246
       Kepler-555 b |    16.21775407 |                         2.83 |              814.4975839354303 |  0.024947234937694185 |  0.0006223645310365094 |   0.1266311634896922
       Kepler-556 b |    11.72292176 |                         2.24 |              862.2087281154743 |   0.02095517361752808 |  0.0004391193013407449 |  0.10099308214230965
       Kepler-557 b |     3.70598955 |                         2.67 |             1430.6018432552332 |   0.02110195015687499 | 0.00044529230042323644 |  0.04852641059248222
       Kepler-558 b |    29.00790538 |                         2.37 |              543.7889210464124 |  0.026824562524289417 |  0.0007195571546195122 |   0.1750188949286708
       Kepler-559 b |    17.58752333 |                         3.61 |              732.3008472675485 |  0.034837976139140435 |  0.0012136845814713184 |   0.1305653440294515
        Kepler-56 b |        10.5016 |                         6.51 |             1497.1050862309035 |  0.014109445356837388 |  0.0001990764482775801 |               0.1028
        Kepler-56 c |       21.40239 |                          9.8 |             1180.9834774633807 |   0.02124002526835736 |  0.0004511386734004591 |               0.1652
       Kepler-560 b |    18.47764449 |                         1.72 |              318.8032992446966 |  0.047784145900575385 |  0.0022833245994474754 |  0.09546813217959818
       Kepler-561 b |     58.3620495 |                         6.96 |              489.7587348400214 |   0.06788138687805638 |   0.004607882684488365 |  0.29047704382427736
       Kepler-561 c |     5.35016198 |                         2.68 |              1086.183976238872 |  0.026138235177182632 |  0.0006832073381777076 | 0.059056732364614374
       Kepler-562 b |    18.00931444 |                         5.21 |               703.967616639636 |   0.05307188762717007 |   0.002816625256310968 |  0.13124823912626526
       Kepler-563 b |    22.18432708 |                         3.09 |               565.995402857403 |   0.03679061731713736 |  0.0013535495225760477 |  0.14343722817659077
       Kepler-564 b |     3.75083228 |                         4.63 |             1207.4336242286042 |   0.04613839517283186 |   0.002128751509124394 |  0.04644375731909119
       Kepler-565 b |     4.24374723 |                         3.64 |             1194.0994079670415 |  0.035127488406224705 |   0.001233940441729451 | 0.050953741488014154
       Kepler-566 b |    18.42794624 |                         2.15 |              614.0366673050008 |  0.024950582511376388 |  0.0006225315676570012 |  0.12831527840457305
       Kepler-567 b |    16.54297375 |                         2.25 |              637.2362151305124 |  0.026111074721207852 |  0.0006817882230964997 |  0.11988638488925484
       Kepler-568 b |    11.02347475 |                         2.26 |              469.3696277554763 |   0.03909326021571865 |  0.0015282829942938904 |  0.07942080529287784
       Kepler-569 b |    34.18890521 |                         3.16 |               580.121571288963 |   0.03115110486691674 |  0.0009703913344296437 |   0.2026589150183825
        Kepler-57 b |      5.7293196 |                         2.19 |              873.5053128621618 |  0.027503665373005602 |  0.0007564516089502674 |  0.05888831290280044
        Kepler-57 c |     11.6092567 |                         1.55 |              690.2902869262969 |  0.019466064533405793 |  0.0003789276684187189 |  0.09429674224182857
       Kepler-570 b |       4.301662 |                         2.45 |              1118.514194321135 |    0.0249570296903199 |   0.000622853330963509 |    0.050526539337422
       Kepler-571 b |     4.79859939 |                         2.64 |             1084.5714546726485 |  0.026892472809161034 |  0.0007232050937914656 |  0.05434651432344397
       Kepler-572 b |    17.20523483 |                         2.58 |              638.0443137167775 |  0.029940699013651668 |   0.000896445457426082 |  0.12257469347858724
       Kepler-573 b |    22.18329658 |                         2.79 |               713.100246748842 |  0.025076871369505108 |  0.0006288494776827049 |   0.1539915311670963
       Kepler-574 b |     7.65880414 |                         2.39 |              944.1990156092002 |   0.02407830045475582 |  0.0005797645527894944 |  0.07475086559735515
       Kepler-575 b |     9.37891944 |                         2.39 |              914.2910324574414 |  0.023064477277713474 |  0.0005319701120941611 |  0.08615758102579066
       Kepler-576 b |    29.91136794 |                         3.27 |              621.3508621925595 |  0.030906180676882583 |  0.0009551920040321104 |  0.18794767759566225
       Kepler-577 b |    25.69578251 |                         2.55 |              518.4447975648989 |  0.032024815845280497 |  0.0010255888299241288 |  0.15687021126098333
       Kepler-578 b |      1.6168837 |                          2.0 |             1460.6473034694577 |  0.022091297488357916 | 0.00048802542471912874 | 0.025737122412549218
       Kepler-579 b |     9.66857723 |                          2.0 |              894.9786017485176 |   0.01909976762014278 | 0.00036480112314345463 |  0.08852266784684798
        Kepler-58 b |     10.2184954 |                         2.78 |              982.0336524228298 |  0.022554628240989846 |  0.0005087112550892567 |  0.10134668900680122
        Kepler-58 c |     15.5741568 |                         2.86 |              853.3368639591156 |   0.02320368229109027 |  0.0005384108718658562 |   0.1342212536620416
        Kepler-58 d |      40.101371 |                         2.94 |              643.5394150796551 |    0.0238527363411907 |  0.0005689530309623595 |                0.236
       Kepler-580 b |     8.22241966 |                         2.57 |               627.735695335451 |  0.036814802087825206 |  0.0013553296527657392 |  0.06976309540624852
       Kepler-581 b |     40.6069821 |                         2.63 |              578.8404305409473 |  0.024111546643668245 |  0.0005813666815497894 |  0.23120729074580096
       Kepler-582 b |    18.49235668 |                         3.68 |              700.2654170355806 |   0.03707453793870352 |  0.0013745213633683667 |  0.13358474708935975
       Kepler-583 b |      6.5100253 |                         2.28 |              982.6819488719858 |  0.022970094157675005 |  0.0005276252256124554 |  0.06683933456059864
       Kepler-584 b |     35.1810304 |                         4.21 |              706.9430535202774 |  0.031126460005471392 |  0.0009688565124722101 |  0.22141245092920536
       Kepler-585 b |     2.75235975 |                         2.83 |             1335.6893469177385 |   0.02789798315613113 |  0.0007782974641797763 |  0.03791650147442461
       Kepler-586 b |     2.10472218 |                         2.79 |             1453.1774746165631 |  0.027802618257494794 |  0.0007729855819719829 | 0.031485228664440514
       Kepler-587 b |    10.94027841 |                         2.23 |              824.2046726563137 |   0.02297122613550655 |  0.0005276772301685792 |  0.09380282268886003
       Kepler-588 b |     4.22162536 |                         2.63 |             1242.3963730230978 |  0.024111546643668245 |  0.0005813666815497894 |  0.05128944110930945
       Kepler-589 b |    16.54964934 |                         2.27 |              666.6682186834862 |  0.025073622649286233 |  0.0006286865527587996 |  0.12179266593549268
        Kepler-59 b |     11.8681707 |                          1.1 |              884.1066758472019 |  0.010728380110037648 | 0.00011509813978545142 |  0.10316554684719685
        Kepler-59 c |     17.9801235 |                         1.98 |               769.783103949374 |  0.019311084198067766 |  0.0003729179729048626 |  0.13608406553988342
       Kepler-590 b |     5.85296257 |                         4.02 |             1211.2735882951324 |   0.03204774921724131 |   0.001027058229891191 |  0.06561187391043082
       Kepler-591 b |     81.1694299 |                         3.39 |              440.4089541524324 |   0.03306291688457057 |  0.0010931564729160215 |   0.3631783550531069
       Kepler-592 b |     2.82019241 |                         2.39 |             1461.5898523217884 |   0.02106851289791134 |  0.0004438822357294565 |  0.03957898520050347
       Kepler-593 b |    21.21708973 |                         2.87 |              769.2826250650375 |  0.023919854430462448 |   0.000572159435974514 |  0.15388614109319124
       Kepler-594 b |    13.64618192 |                         2.18 |              749.6497734586841 |  0.022972410158295868 |  0.0005277316284809752 |  0.10829846072224966
       Kepler-595 b |     25.3029092 |                        3.708 |              533.3353297261848 |   0.04145674439150601 |   0.001718661655542665 |  0.16464264567560322
       Kepler-595 c |       12.38602 |                        1.009 |              676.7265990458372 |  0.011280974943643355 |  0.0001272603956791092 |  0.10226253387195637
       Kepler-596 b |    21.30022655 |                         3.46 |              867.3355175125572 |  0.024030980351161458 |  0.0005774880166379081 |  0.16024543039610717
       Kepler-597 b |    13.02365861 |                         2.37 |              815.6414260465672 |   0.02287146909965729 |  0.0005231040987765783 |  0.10723756954161623
       Kepler-598 b |     3.70175428 |                          1.5 |             1122.3854175829754 |  0.015990503123840465 |  0.0002556961901535517 | 0.044707377068065234
       Kepler-598 c |        86.4945 |                        3.024 |              392.5982690270987 |   0.03223685429766238 |  0.0010392147750087136 |  0.36539824846982705
       Kepler-599 b |    15.65562652 |                         2.84 |              647.6988665766725 |   0.03295797875921346 |  0.0010862283638927658 |  0.11509966183711051
         Kepler-6 b |      3.2346996 |                       14.617 |              1457.464850029329 |   0.09640793207607265 |   0.009294489367184638 |              0.04852
        Kepler-60 b |         7.1334 |                         1.71 |              1179.144054734094 |  0.012442134335407296 | 0.00015480670682032117 |  0.07347561222094576
        Kepler-60 c |         8.9187 |                          1.9 |             1094.5405931557564 |  0.013824593706008107 |   0.000191119391136199 |  0.08527332529814201
        Kepler-60 d |        11.8981 |                         1.99 |               994.275000415571 |  0.014479442881555858 |  0.0002096542661602386 |  0.10333891680040988
       Kepler-600 b |    23.67517607 |                          2.9 |              587.1503508589506 |   0.03282330435461574 |  0.0010773693087557364 |  0.15224964513819172
       Kepler-601 b |     5.37886844 |                          1.9 |               927.034490398654 |   0.02204935198679774 |  0.0004861739230377014 |   0.0569116668241202
       Kepler-602 b |    15.28469497 |                         2.09 |              883.6189937194257 |   0.01695653705887366 |  0.0002875241490289558 |  0.12366500459050979
       Kepler-603 b |    21.05358596 |                         2.65 |              727.4298971784195 |  0.024054360804773876 |  0.0005786122737262417 |  0.14971278588175538
       Kepler-603 c |    127.9075774 |                          6.5 |              398.6585486125162 |   0.05900126235133216 |  0.0034811489590507254 |   0.4984699959057233
       Kepler-603 d |      6.2171292 |                         1.32 |              1092.370277592827 |  0.011981794815962838 | 0.00014356340701183394 |  0.06638981142625941
       Kepler-604 b |    25.85501786 |                         2.59 |              694.5204499690801 |  0.023053234082875244 |  0.0005314516016798408 |  0.17225202414523327
       Kepler-605 b |     3.38353807 |                         1.44 |              1195.075154415436 |  0.015001999294366691 |  0.0002250599828281787 | 0.042742726756276835
       Kepler-605 c |     2.35895152 |                         0.86 |             1347.7600162894507 |  0.008959527356357886 |  8.027313044932533e-05 |  0.03360682799457524
       Kepler-606 b |    24.31575992 |                         3.31 |              793.3318216006188 |  0.024873533438428564 |  0.0006186926657126239 |   0.1710878207133911
       Kepler-607 b |      0.6381632 |                         0.87 |             1915.5336081128257 |   0.00997007869771453 |  9.940246923862107e-05 | 0.013687222122496335
       Kepler-608 b |     6.41251504 |                         3.64 |             1085.1929893568388 |     0.033040706916746 |   0.001091688313558307 |  0.06754916421255557
       Kepler-609 b |     6.52121067 |                         3.35 |             1159.4493386148208 |   0.02694072485367508 |  0.0007258026556414262 |  0.07030108616467362
        Kepler-61 b |       59.87756 |                         2.15 |             300.20119918889066 |   0.03179187126449572 |   0.001010723078498269 |   0.2581291807890824
       Kepler-610 b |     6.99692655 |                         4.19 |              1120.580789566622 |   0.03399420587400988 |  0.0011556060330045676 |  0.07390437587655246
       Kepler-610 c |      151.86392 |                          3.3 |             401.72365862294123 |   0.02677347956664262 |    0.00071681920810543 |   0.5750448006398559
       Kepler-611 b |      2.4370333 |                         1.65 |             1480.5302506690723 |  0.014977243519953545 | 0.00022431782345599046 |   0.0355589680548532
       Kepler-612 b |     3.72215641 |                         2.84 |              1244.821330689964 |   0.02712167002060275 |  0.0007355849847064619 |  0.04668809491830122
       Kepler-613 b |    15.77979614 |                         2.29 |              773.1919561092457 |  0.021869233925063486 | 0.00047826339246914766 |  0.12229555325494035
       Kepler-614 b |    14.03491514 |                         2.39 |              696.1154901173448 |  0.027050930140528142 |  0.0007317528214677339 |    0.107865000875476
       Kepler-615 b |    10.35584657 |                         1.74 |              644.4085960095242 |   0.02311902306716413 |  0.0005344892275800672 |  0.08372061443459246
       Kepler-616 b |     9.99761851 |                         2.43 |              909.6545197635644 |   0.02296697830116963 |  0.0005274820922863966 |  0.09021403637106705
       Kepler-616 c |     90.4113556 |                         3.41 |             436.61736904662035 |   0.03222938107283475 |  0.0010387330043379985 |   0.3915841108089918
       Kepler-617 b |     1.68269615 |                         1.32 |              833.8048750305379 |  0.025211693258588474 |  0.0006356294769651555 |  0.02212049841153195
       Kepler-618 b |     3.59576964 |                          2.6 |             1359.0854518240876 |    0.0220708425832761 | 0.00048712209233575367 | 0.046686579440837775
       Kepler-619 b |      5.4042722 |                         3.16 |             1219.8655278878546 |  0.026099574347957268 |   0.000681187781144549 |  0.06202517879575328
       Kepler-619 c |     1.20846503 |                         1.69 |             2009.7698866320902 |  0.013958316660774612 | 0.00019483460400245811 |    0.022850687603849
        Kepler-62 b |       5.714932 |                         1.31 |               807.917385913791 |   0.01876552168679028 | 0.00035214480417739637 |               0.0553
        Kepler-62 c |        12.4417 |                         0.54 |              623.3352147501723 |  0.007735405886157826 |  5.983650422360514e-05 |               0.0929
        Kepler-62 d |       18.16406 |                         1.95 |               548.452343615925 |  0.027933410144458815 |  0.0007802754022985547 |                 0.12
        Kepler-62 e |       122.3874 |                         1.61 |              290.7472275341931 |  0.023062969401322405 |  0.0005319005576063336 |                0.427
        Kepler-62 f |        267.291 |                         1.41 |             224.21635985195005 |   0.02019800425830099 | 0.00040795937601834493 |                0.718
       Kepler-620 b |    12.91375431 |                         3.32 |              975.8287282223481 |  0.024948680065130763 |  0.0006224366369922531 |  0.11285877755110856
       Kepler-621 b |     2.62811375 |                          2.3 |              983.5994290624901 |  0.031009034489172978 |  0.0009615602199507193 |  0.03340473158687239
       Kepler-622 b |    14.28226676 |                         2.13 |              502.1359668825055 |   0.03201246297513767 |  0.0010247977857345601 |  0.09927939767831469
       Kepler-623 b |     9.07097734 |                         3.01 |              849.0407883805514 |   0.03208760960183987 |  0.0010296146899600863 |  0.08218349501558724
       Kepler-624 b |    14.58649607 |                         2.31 |              922.6347695225243 |   0.01794730706543586 |   0.000322105830901044 |  0.12060517133679587
       Kepler-625 b |     7.75192492 |                         1.99 |              981.4387407667427 |  0.019004268782042064 |  0.0003611622319400986 |  0.07766378165231842
       Kepler-625 c |      4.1653651 |                         1.05 |             1207.2077783095822 |  0.010027378000574958 | 0.00010054830956641466 |  0.05133113624775795
       Kepler-626 b |    14.48585199 |                         2.29 |              840.8647934312603 |   0.01999472816005804 | 0.00039978915419461796 |  0.11668209072764553
       Kepler-627 b |     40.6994443 |                         3.73 |               752.161998997326 |  0.022950485870539352 |  0.0005267248016938265 |   0.2527208959041396
       Kepler-628 b |     15.4580567 |                          8.4 |              895.6219746819096 |  0.060164268003449754 |   0.003619739144390928 |  0.12144257839977056
       Kepler-629 b |      7.2385854 |                         1.38 |              899.8956257113887 |  0.015061531037598306 |  0.0002268497171965371 |  0.07148218732085239
        Kepler-63 b |      9.4341505 |                         6.11 |              901.8458769928902 |  0.062239776084838605 |  0.0038737897270908475 |                 0.08
       Kepler-630 b |    161.4743937 |                         3.18 |              375.0382662286478 |  0.028032582014794173 |  0.0007858256544161618 |   0.5841668133752337
       Kepler-631 b |    17.97979059 |                          2.9 |              905.4541716798369 |   0.01999013272724718 |  0.0003996054064529588 |   0.1442994569096114
       Kepler-632 b |    30.99660733 |                         2.21 |               543.712103386384 |   0.02412027796600888 |  0.0005817878091575335 |  0.18713611991634382
       Kepler-633 b |     8.50340718 |                         1.63 |              1064.786172543824 |  0.012994485379130184 | 0.00016885665026842813 |   0.0820722657293172
       Kepler-634 b |     5.16950177 |                         1.89 |             1341.9431920847123 |  0.013973636439510911 | 0.00019526251534362718 |  0.05908980850129644
       Kepler-635 b |    23.44971004 |                         2.64 |              871.2312402599744 |   0.01602862617764565 |  0.0002569168571427074 |  0.17632338458050903
       Kepler-636 b |    16.08066115 |                         4.45 |              652.9708667663898 |   0.05099637954578122 |   0.002600630726777373 |  0.11810726817006097
       Kepler-637 b |    23.20584623 |                         4.75 |             1085.4036301210404 |  0.017010730536689663 |  0.0002893649533918662 |  0.18776469587102124
       Kepler-638 b |     6.07972888 |                         1.83 |              1001.327380054331 |  0.018040038577992922 |  0.0003254429918954729 |   0.0624719047868147
       Kepler-639 b |    10.21420496 |                         2.38 |             1040.8770639710442 |   0.01691439885988458 |  0.0002860968887912648 |  0.09624371490859204
       Kepler-640 b |    22.24813967 |                         2.56 |              670.5907460522201 |  0.024967866437905797 |  0.0006233943544611027 |  0.15532355005370665
       Kepler-641 b |     9.48961571 |                         1.85 |              985.4924817445374 |  0.015009374908572381 | 0.00022528133514608216 |  0.08830125099059272
       Kepler-642 b |     4.41745855 |                          2.9 |             1681.2798966173575 |  0.016016190679059485 | 0.00025651836386799196 |  0.05894206983834629
       Kepler-643 b |    16.33889626 |                        10.16 |             1058.3517351064693 |   0.03696259790869536 |  0.0013662336441598907 |   0.1260132441066168
       Kepler-644 b |      3.1739171 |                         3.15 |             1992.1400499201727 |   0.01595516499538999 | 0.00025456729003011806 | 0.048275508566351204
       Kepler-645 b |     3.27582262 |                          2.1 |              1543.443571572483 |   0.01591121137281316 | 0.00025316664735033884 |  0.04496149894595617
       Kepler-646 b |    15.87364565 |                         1.99 |              746.1009513746039 |  0.020048459374461956 |  0.0004019407232894515 |   0.1206553227533577
       Kepler-647 b |     16.2254649 |                         1.17 |              843.6893487894641 |  0.010024700463058115 | 0.00010049461937403759 |  0.12667129868192087
       Kepler-647 c |        29.6663 |                        4.001 |               689.965149288811 |    0.0342810483356372 |   0.001175190274990294 |   0.1894039563174706
       Kepler-648 b |     17.4211749 |                         3.22 |              749.5650492427958 |  0.030123062075196615 |  0.0009073988687861486 |  0.13367466641196626
       Kepler-649 b |    29.90722674 |                         2.26 |              635.3135388980772 |   0.02204194458971371 | 0.00048584732129600946 |  0.18665618663841926
        Kepler-65 b |        2.15491 |                         1.42 |             1900.9485437267138 |  0.009232908943183913 |  8.524660755312547e-05 |                0.035
        Kepler-65 c |       5.859944 |                         2.58 |             1363.7976163379928 |  0.016775285262967957 |  0.0002814101956539499 |                0.068
        Kepler-65 d |        8.13123 |                         1.52 |             1227.0570086418006 |   0.00988311379833771 |  9.767593835089326e-05 |                0.084
       Kepler-650 b |     3.03214559 |                         2.96 |             1597.8179769008887 |  0.020101444321999153 |   0.000404068063830432 |  0.04206384812956721
       Kepler-651 b |    21.38521506 |                         2.37 |              648.5641766848564 |  0.024974592695028077 |  0.0006237302802825497 |  0.14664685017561624
       Kepler-652 b |     4.18200253 |                         2.49 |             1107.4472980257026 |   0.02594095711317574 |   0.000672933255947623 |  0.05028608451390516
       Kepler-653 b |    14.70748976 |                         1.95 |              866.5493247495103 |  0.015023010497860203 | 0.00022569084441881784 |  0.11825698684032111
       Kepler-653 c |     0.90037648 |                         0.78 |              2198.693837560069 |  0.006009204199144081 |  3.611053510701086e-05 | 0.018368930334626256
       Kepler-654 b |    13.72465129 |                         2.07 |              883.8046518893633 |   0.01709687306970618 | 0.00029230306876164443 |  0.11366141046864976
       Kepler-655 b |     46.4063358 |                         2.71 |              643.8529856481716 |  0.020036272355065908 | 0.00040145220988637836 |   0.2647800019456271
       Kepler-656 b |     1.26025909 |                         3.12 |              1564.898517331091 |   0.03488269754625101 |   0.001216802588103226 |  0.02171402956727863
       Kepler-657 b |    24.54350418 |                         3.52 |              691.1744083888136 |   0.03195145284256756 |  0.0010208953387508188 |  0.16583106347913246
       Kepler-658 b |     1.28707676 |                         1.63 |             1087.7230735580406 |  0.024906096976666185 |  0.0006203136666111005 | 0.019851082651058855
       Kepler-659 b |      17.671796 |                          2.5 |              576.6064765785987 |  0.030972596140772076 |  0.0009593017116993693 |  0.12274313330079717
        Kepler-66 b |      17.815815 |                          2.8 |              770.0568542428018 |   0.02646400791904319 |  0.0007003437151391807 |               0.1352
       Kepler-660 b |     9.27358194 |                         2.57 |              693.1165409328358 |    0.0331851737129692 |  0.0011012557543599421 |  0.07848496681112983
       Kepler-661 b |     6.02930132 |                         3.07 |              737.5082974764167 |  0.042008085917973725 |  0.0017646792824918625 |  0.05756321665673629
       Kepler-662 b |    21.67697486 |                         2.18 |              541.6365928323556 |   0.02700810383475325 |  0.0007294376727488132 |   0.1406509041918509
       Kepler-663 b |     4.99678284 |                          2.6 |              985.5432321166053 |   0.02906891462187584 |  0.0008450017972939071 |  0.05439523400563933
       Kepler-664 b |     2.52559332 |                         2.66 |             1468.4573855552637 |  0.023908414997449313 |  0.0005716123076902592 |  0.03641529116429845
       Kepler-665 b |    16.01310205 |                          2.6 |              601.1262942404585 |   0.03221149998640296 |  0.0010375807313740377 |   0.1149371418732563
       Kepler-666 b |     4.49876092 |                          2.4 |              1253.384395330556 |  0.020955173617528078 |  0.0004391193013407448 |  0.05386112242067497
       Kepler-667 b |    41.43962808 |                         4.73 |              502.7625436977637 |   0.04984380736180709 |  0.0024844051323209345 |  0.22710432870035788
       Kepler-668 b |     8.35390639 |                          2.7 |              842.6348059474179 |  0.030186949799640296 |  0.0009112519382060033 |   0.0769190424611129
       Kepler-669 b |     4.12554687 |                         4.83 |             1388.7999428717205 |  0.036900751042115855 |  0.0013616654274722143 | 0.052741767403948474
        Kepler-67 b |        15.7259 |                         2.94 |              663.4540264895378 |   0.03455588726351986 |   0.001194109344569094 |               0.1171
       Kepler-670 b |     2.81650485 |                        13.18 |             1388.7829632453547 |    0.1220533029010821 |   0.014897008749063296 |  0.03890031479972473
       Kepler-671 b |     4.28095859 |                         2.69 |              1169.582666873985 |  0.025959599948556164 |  0.0006739008294890772 |  0.05107624694730184
       Kepler-672 b |     38.3774623 |                          2.5 |              556.2767604739009 |   0.02491274037409928 |  0.0006206446329472762 |  0.21889025118539474
       Kepler-673 b |     3.72873109 |                         6.54 |             1114.4598448539957 |   0.07137856013470502 |     0.0050948988469037 |  0.04509578819300484
       Kepler-674 b |     2.24338185 |                         1.69 |              907.3994943431456 |  0.027181985076245307 |  0.0007388603126852226 | 0.028287002799693782
       Kepler-675 b |     2.33743801 |                         2.44 |             1156.8538206205508 |  0.029826197115614964 |  0.0008896020343795184 |  0.03186423383456648
       Kepler-676 b |    11.59822172 |                         3.04 |              441.3580650489573 |   0.05687832839043335 |  0.0032351442404899766 |  0.08011589928596619
       Kepler-677 b |     6.57531678 |                         5.38 |             1047.6958486903868 |   0.04982145444672395 |  0.0024821773231869897 |  0.06868767810232657
       Kepler-678 b |     7.27503724 |                         5.14 |              946.4394434876217 |   0.05178345788177611 |  0.0026815265101936803 |  0.07197811690229933
       Kepler-679 b |    12.39358604 |                         3.01 |              754.8984144976854 |   0.03285160030664558 |  0.0010792276427075958 |  0.10005499862373497
        Kepler-68 b |         5.3988 |                          nan |             1251.3460841152535 |                   nan |                    nan | 0.061793167843850805
        Kepler-68 c |         9.6051 |                          nan |              1032.704069451567 |                   nan |                    nan |  0.09072846452755451
       Kepler-680 b |     3.68992629 |                         2.42 |             1366.5736258431652 |  0.019987648709511578 | 0.00039950610093483985 | 0.047946189152304745
       Kepler-681 b |    26.39435646 |                         3.08 |              525.9499691200048 |   0.03715407427581458 |  0.0013804252352927469 |  0.16105409166650367
       Kepler-682 b |    12.61190667 |                         7.37 |              787.4679678659414 |   0.07591835722810909 |   0.005763596964214785 |  0.10312979551908262
       Kepler-683 b |     2.53918318 |                         1.97 |             1414.0173273558755 |    0.0190113055385337 |  0.0003614297382794821 |  0.03593250390428309
       Kepler-684 b |     6.77030201 |                         3.36 |              946.3619045837941 |   0.03581872699740264 |   0.001282981203714461 |   0.0673704961442053
       Kepler-685 b |      1.6255222 |                        10.58 |             1850.2984255010015 |   0.08361746541563198 |    0.00699188052253441 | 0.028013711067263677
       Kepler-686 b |     1.59474546 |                        12.15 |             1615.1511146605587 |    0.1210759182181225 |   0.014659377972361488 |   0.0261680432881197
       Kepler-687 b |    20.50586978 |                         3.52 |              544.0699841575258 |   0.04420680461779895 |  0.0019542415745162508 |    0.134384780775432
       Kepler-688 b |     3.89593684 |                         9.76 |             1230.7683217186932 |   0.09320686598629675 |   0.008687519866987483 |  0.04813020140179217
       Kepler-689 b |    22.36656079 |                         2.89 |              643.3033856944105 |  0.030108179139388708 |  0.0009065024510895213 |    0.150550078362759
        Kepler-69 b |      13.722341 |                         2.24 |              855.1374311708745 |  0.022081795855029587 |  0.0004876057081832018 |                0.094
        Kepler-69 c |       242.4613 |                         1.71 |              327.7252146945457 |  0.016857085228616335 | 0.00028416132240483504 |                 0.64
       Kepler-690 b |     7.74809437 |                         5.95 |             1090.2284644955848 |   0.04702494510614463 |   0.002211345462235916 |  0.07934239566490901
       Kepler-691 b |       8.114379 |                         2.09 |              500.8936422356609 |   0.03832177375305447 |  0.0014685583435802944 |  0.06395333512652629
       Kepler-692 b |    21.81293494 |                         3.11 |                633.38695205455 |   0.03315364314342923 |   0.001099164053681852 |  0.14751107269802263
       Kepler-693 b |    15.37563332 |                        10.18 |              600.9816700027291 |   0.12962375624870234 |      0.016802318184023 |  0.11043182643337035
       Kepler-694 b |     6.36584161 |                          2.8 |             1038.5375406535438 |  0.027021144927865153 |  0.0007301422732126927 |  0.06654194830115007
       Kepler-695 b |     3.04033042 |                         9.21 |             1135.1098264196526 |   0.10554531586890901 |   0.011139813701867778 |  0.03875323845484481
       Kepler-696 b |     4.19042557 |                         6.14 |             1298.9140461136387 |  0.052121143638967395 |  0.0027166136142338713 | 0.051865084671629196
       Kepler-697 b |     3.70987065 |                         4.13 |             1167.6460332672684 |   0.04302656742064892 |   0.001851285504003647 | 0.045614491331461025
       Kepler-698 b |    16.32976218 |                         3.68 |              734.8914642529846 |   0.03707453793870352 |  0.0013745213633683667 |   0.1233948136649586
       Kepler-699 b |    27.80756293 |                        14.11 |               554.717845821922 |    0.1658447514585936 |    0.02750448158636268 |  0.16744467498449658
         Kepler-7 b |      4.8854892 |                       18.181 |             1630.2483216468258 |   0.08460983758825971 |   0.007158824616711686 |              0.06067
       Kepler-700 b |     80.8720639 |                         5.99 |              446.0286541180152 |   0.05720380402232763 |   0.003272275194624867 |   0.3635315362395765
